['佳县人民法院', '2022-01-01', '2022-01-07']
['铜川市王益区人民法院', '2022-09-17', '2022-09-23']
['铜川市王益区人民法院', '2022-09-24', '2022-09-30']
['铜川市王益区人民法院', '2022-10-01', '2022-10-07']
['铜川市王益区人民法院', '2022-10-08', '2022-10-14']
['铜川市王益区人民法院', '2022-10-15', '2022-10-21']
['铜川市王益区人民法院', '2022-10-22', '2022-10-28']
['铜川市王益区人民法院', '2022-10-29', '2022-11-04']
['铜川市王益区人民法院', '2022-11-05', '2022-11-11']
['铜川市王益区人民法院', '2022-11-12', '2022-11-18']
['铜川市王益区人民法院', '2022-11-19', '2022-11-25']
['铜川市王益区人民法院', '2022-11-26', '2022-12-02']
['铜川市王益区人民法院', '2022-12-03', '2022-12-09']
['铜川市王益区人民法院', '2022-12-10', '2022-12-16']
['铜川市王益区人民法院', '2022-12-17', '2022-12-23']
['铜川市王益区人民法院', '2022-12-24', '2022-12-30']
['富县人民法院', '2022-01-01', '2022-01-07']
['富县人民法院', '2022-01-08', '2022-01-14']
['富县人民法院', '2022-01-15', '2022-01-21']
['富县人民法院', '2022-01-22', '2022-01-28']
['富县人民法院', '2022-01-29', '2022-02-04']
['富县人民法院', '2022-02-05', '2022-02-11']
['富县人民法院', '2022-02-12', '2022-02-18']
['富县人民法院', '2022-02-19', '2022-02-25']
['富县人民法院', '2022-02-26', '2022-03-04']
['富县人民法院', '2022-03-05', '2022-03-11']
['富县人民法院', '2022-03-12', '2022-03-18']
['富县人民法院', '2022-03-19', '2022-03-25']
['富县人民法院', '2022-03-26', '2022-04-01']
['富县人民法院', '2022-04-02', '2022-04-08']
['富县人民法院', '2022-04-09', '2022-04-15']
['富县人民法院', '2022-04-16', '2022-04-22']
['富县人民法院', '2022-04-23', '2022-04-29']
['富县人民法院', '2022-04-30', '2022-05-06']
['富县人民法院', '2022-05-07', '2022-05-13']
['富县人民法院', '2022-05-14', '2022-05-20']
['富县人民法院', '2022-05-21', '2022-05-27']
['富县人民法院', '2022-05-28', '2022-06-03']
['富县人民法院', '2022-06-04', '2022-06-10']
['富县人民法院', '2022-06-11', '2022-06-17']
['富县人民法院', '2022-06-18', '2022-06-24']
['富县人民法院', '2022-06-25', '2022-07-01']
['富县人民法院', '2022-07-02', '2022-07-08']
['富县人民法院', '2022-07-09', '2022-07-15']
['富县人民法院', '2022-07-16', '2022-07-22']
['富县人民法院', '2022-07-23', '2022-07-29']
['富县人民法院', '2022-07-30', '2022-08-05']
['富县人民法院', '2022-08-06', '2022-08-12']
['富县人民法院', '2022-08-13', '2022-08-19']
['富县人民法院', '2022-08-20', '2022-08-26']
['富县人民法院', '2022-08-27', '2022-09-02']
['富县人民法院', '2022-09-03', '2022-09-09']
['富县人民法院', '2022-09-10', '2022-09-16']
['富县人民法院', '2022-09-17', '2022-09-23']
['富县人民法院', '2022-09-24', '2022-09-30']
['富县人民法院', '2022-10-01', '2022-10-07']
['富县人民法院', '2022-10-08', '2022-10-14']
['富县人民法院', '2022-10-15', '2022-10-21']
['富县人民法院', '2022-10-22', '2022-10-28']
['富县人民法院', '2022-10-29', '2022-11-04']
['富县人民法院', '2022-11-05', '2022-11-11']
['富县人民法院', '2022-11-12', '2022-11-18']
['富县人民法院', '2022-11-19', '2022-11-25']
['富县人民法院', '2022-11-26', '2022-12-02']
['富县人民法院', '2022-12-03', '2022-12-09']
['富县人民法院', '2022-12-10', '2022-12-16']
['富县人民法院', '2022-12-17', '2022-12-23']
['富县人民法院', '2022-12-24', '2022-12-30']
['铜川市印台区人民法院', '2022-01-01', '2022-01-07']
['铜川市印台区人民法院', '2022-01-08', '2022-01-14']
['铜川市印台区人民法院', '2022-01-15', '2022-01-21']
['铜川市印台区人民法院', '2022-01-22', '2022-01-28']
['铜川市印台区人民法院', '2022-01-29', '2022-02-04']
['铜川市印台区人民法院', '2022-02-05', '2022-02-11']
['铜川市印台区人民法院', '2022-02-12', '2022-02-18']
['铜川市印台区人民法院', '2022-02-19', '2022-02-25']
['铜川市印台区人民法院', '2022-02-26', '2022-03-04']
['铜川市印台区人民法院', '2022-03-05', '2022-03-11']
['铜川市印台区人民法院', '2022-03-12', '2022-03-18']
['铜川市印台区人民法院', '2022-03-19', '2022-03-25']
['铜川市印台区人民法院', '2022-03-26', '2022-04-01']
['铜川市印台区人民法院', '2022-04-02', '2022-04-08']
['铜川市印台区人民法院', '2022-04-09', '2022-04-15']
['铜川市印台区人民法院', '2022-04-16', '2022-04-22']
['铜川市印台区人民法院', '2022-04-23', '2022-04-29']
['铜川市印台区人民法院', '2022-04-30', '2022-05-06']
['铜川市印台区人民法院', '2022-05-07', '2022-05-13']
['铜川市印台区人民法院', '2022-05-14', '2022-05-20']
['铜川市印台区人民法院', '2022-05-21', '2022-05-27']
['铜川市印台区人民法院', '2022-05-28', '2022-06-03']
['铜川市印台区人民法院', '2022-06-04', '2022-06-10']
['铜川市印台区人民法院', '2022-06-11', '2022-06-17']
['铜川市印台区人民法院', '2022-06-18', '2022-06-24']
['铜川市印台区人民法院', '2022-06-25', '2022-07-01']
['铜川市印台区人民法院', '2022-07-02', '2022-07-08']
['铜川市印台区人民法院', '2022-07-09', '2022-07-15']
['铜川市印台区人民法院', '2022-07-16', '2022-07-22']
['铜川市印台区人民法院', '2022-07-23', '2022-07-29']
['铜川市印台区人民法院', '2022-07-30', '2022-08-05']
['铜川市印台区人民法院', '2022-08-06', '2022-08-12']
['铜川市印台区人民法院', '2022-08-13', '2022-08-19']
['铜川市印台区人民法院', '2022-08-20', '2022-08-26']
['铜川市印台区人民法院', '2022-08-27', '2022-09-02']
['铜川市印台区人民法院', '2022-09-03', '2022-09-09']
['铜川市印台区人民法院', '2022-09-10', '2022-09-16']
['铜川市印台区人民法院', '2022-09-17', '2022-09-23']
['铜川市印台区人民法院', '2022-09-24', '2022-09-30']
['铜川市印台区人民法院', '2022-10-01', '2022-10-07']
['铜川市印台区人民法院', '2022-10-08', '2022-10-14']
['铜川市印台区人民法院', '2022-10-15', '2022-10-21']
['铜川市印台区人民法院', '2022-10-22', '2022-10-28']
['铜川市印台区人民法院', '2022-10-29', '2022-11-04']
['铜川市印台区人民法院', '2022-11-05', '2022-11-11']
['铜川市印台区人民法院', '2022-11-12', '2022-11-18']
['铜川市印台区人民法院', '2022-11-19', '2022-11-25']
['铜川市印台区人民法院', '2022-11-26', '2022-12-02']
['铜川市印台区人民法院', '2022-12-03', '2022-12-09']
['铜川市印台区人民法院', '2022-12-10', '2022-12-16']
['铜川市印台区人民法院', '2022-12-17', '2022-12-23']
['铜川市印台区人民法院', '2022-12-24', '2022-12-30']
['西安铁路运输法院', '2022-01-01', '2022-01-07']
['西安铁路运输法院', '2022-01-08', '2022-01-14']
['西安铁路运输法院', '2022-01-15', '2022-01-21']
['西安铁路运输法院', '2022-01-22', '2022-01-28']
['西安铁路运输法院', '2022-01-29', '2022-02-04']
['西安铁路运输法院', '2022-02-05', '2022-02-11']
['西安铁路运输法院', '2022-02-12', '2022-02-18']
['西安铁路运输法院', '2022-02-19', '2022-02-25']
['西安铁路运输法院', '2022-02-26', '2022-03-04']
['西安铁路运输法院', '2022-03-05', '2022-03-11']
['西安铁路运输法院', '2022-03-12', '2022-03-18']
['西安铁路运输法院', '2022-03-19', '2022-03-25']
['西安铁路运输法院', '2022-03-26', '2022-04-01']
['西安铁路运输法院', '2022-04-02', '2022-04-08']
['西安铁路运输法院', '2022-04-09', '2022-04-15']
['西安铁路运输法院', '2022-04-16', '2022-04-22']
['西安铁路运输法院', '2022-04-23', '2022-04-29']
['西安铁路运输法院', '2022-04-30', '2022-05-06']
['西安铁路运输法院', '2022-05-07', '2022-05-13']
['西安铁路运输法院', '2022-05-14', '2022-05-20']
['西安铁路运输法院', '2022-05-21', '2022-05-27']
['西安铁路运输法院', '2022-05-28', '2022-06-03']
['西安铁路运输法院', '2022-06-04', '2022-06-10']
['西安铁路运输法院', '2022-06-11', '2022-06-17']
['西安铁路运输法院', '2022-06-18', '2022-06-24']
['西安铁路运输法院', '2022-06-25', '2022-07-01']
['西安铁路运输法院', '2022-07-02', '2022-07-08']
['西安铁路运输法院', '2022-07-09', '2022-07-15']
['西安铁路运输法院', '2022-07-16', '2022-07-22']
['西安铁路运输法院', '2022-07-23', '2022-07-29']
['西安铁路运输法院', '2022-07-30', '2022-08-05']
['西安铁路运输法院', '2022-08-06', '2022-08-12']
['西安铁路运输法院', '2022-08-13', '2022-08-19']
['西安铁路运输法院', '2022-08-20', '2022-08-26']
['西安铁路运输法院', '2022-08-27', '2022-09-02']
['西安铁路运输法院', '2022-09-03', '2022-09-09']
['西安铁路运输法院', '2022-09-10', '2022-09-16']
['西安铁路运输法院', '2022-09-17', '2022-09-23']
['西安铁路运输法院', '2022-09-24', '2022-09-30']
['西安铁路运输法院', '2022-10-01', '2022-10-07']
['西安铁路运输法院', '2022-10-08', '2022-10-14']
['西安铁路运输法院', '2022-10-15', '2022-10-21']
['西安铁路运输法院', '2022-10-22', '2022-10-28']
['西安铁路运输法院', '2022-10-29', '2022-11-04']
['西安铁路运输法院', '2022-11-05', '2022-11-11']
['西安铁路运输法院', '2022-11-12', '2022-11-18']
['西安铁路运输法院', '2022-11-19', '2022-11-25']
['西安铁路运输法院', '2022-11-26', '2022-12-02']
['西安铁路运输法院', '2022-12-03', '2022-12-09']
['西安铁路运输法院', '2022-12-10', '2022-12-16']
['西安铁路运输法院', '2022-12-17', '2022-12-23']
['西安铁路运输法院', '2022-12-24', '2022-12-30']
['永寿县人民法院', '2022-01-01', '2022-01-07']
['永寿县人民法院', '2022-01-08', '2022-01-14']
['永寿县人民法院', '2022-01-15', '2022-01-21']
['永寿县人民法院', '2022-01-22', '2022-01-28']
['永寿县人民法院', '2022-01-29', '2022-02-04']
['永寿县人民法院', '2022-02-05', '2022-02-11']
['永寿县人民法院', '2022-02-12', '2022-02-18']
['永寿县人民法院', '2022-02-19', '2022-02-25']
['永寿县人民法院', '2022-02-26', '2022-03-04']
['永寿县人民法院', '2022-03-05', '2022-03-11']
['永寿县人民法院', '2022-03-12', '2022-03-18']
['永寿县人民法院', '2022-03-19', '2022-03-25']
['永寿县人民法院', '2022-03-26', '2022-04-01']
['永寿县人民法院', '2022-04-02', '2022-04-08']
['永寿县人民法院', '2022-04-09', '2022-04-15']
['永寿县人民法院', '2022-04-16', '2022-04-22']
['永寿县人民法院', '2022-04-23', '2022-04-29']
['永寿县人民法院', '2022-04-30', '2022-05-06']
['永寿县人民法院', '2022-05-07', '2022-05-13']
['永寿县人民法院', '2022-05-14', '2022-05-20']
['永寿县人民法院', '2022-05-21', '2022-05-27']
['永寿县人民法院', '2022-05-28', '2022-06-03']
['永寿县人民法院', '2022-06-04', '2022-06-10']
['永寿县人民法院', '2022-06-11', '2022-06-17']
['永寿县人民法院', '2022-06-18', '2022-06-24']
['永寿县人民法院', '2022-06-25', '2022-07-01']
['永寿县人民法院', '2022-07-02', '2022-07-08']
['永寿县人民法院', '2022-07-09', '2022-07-15']
['永寿县人民法院', '2022-07-16', '2022-07-22']
['永寿县人民法院', '2022-07-23', '2022-07-29']
['永寿县人民法院', '2022-07-30', '2022-08-05']
['永寿县人民法院', '2022-08-06', '2022-08-12']
['永寿县人民法院', '2022-08-13', '2022-08-19']
['永寿县人民法院', '2022-08-20', '2022-08-26']
['永寿县人民法院', '2022-08-27', '2022-09-02']
['永寿县人民法院', '2022-09-03', '2022-09-09']
['永寿县人民法院', '2022-09-10', '2022-09-16']
['永寿县人民法院', '2022-09-17', '2022-09-23']
['永寿县人民法院', '2022-09-24', '2022-09-30']
['永寿县人民法院', '2022-10-01', '2022-10-07']
['永寿县人民法院', '2022-10-08', '2022-10-14']
['永寿县人民法院', '2022-10-15', '2022-10-21']
['永寿县人民法院', '2022-10-22', '2022-10-28']
['永寿县人民法院', '2022-10-29', '2022-11-04']
['永寿县人民法院', '2022-11-05', '2022-11-11']
['永寿县人民法院', '2022-11-12', '2022-11-18']
['永寿县人民法院', '2022-11-19', '2022-11-25']
['永寿县人民法院', '2022-11-26', '2022-12-02']
['永寿县人民法院', '2022-12-03', '2022-12-09']
['永寿县人民法院', '2022-12-10', '2022-12-16']
['永寿县人民法院', '2022-12-17', '2022-12-23']
['永寿县人民法院', '2022-12-24', '2022-12-30']
['镇安县人民法院', '2022-01-01', '2022-01-07']
['镇安县人民法院', '2022-01-08', '2022-01-14']
['镇安县人民法院', '2022-01-15', '2022-01-21']
['镇安县人民法院', '2022-01-22', '2022-01-28']
['镇安县人民法院', '2022-01-29', '2022-02-04']
['镇安县人民法院', '2022-02-05', '2022-02-11']
['镇安县人民法院', '2022-02-12', '2022-02-18']
['镇安县人民法院', '2022-02-19', '2022-02-25']
['镇安县人民法院', '2022-02-26', '2022-03-04']
['镇安县人民法院', '2022-03-05', '2022-03-11']
['镇安县人民法院', '2022-03-12', '2022-03-18']
['镇安县人民法院', '2022-03-19', '2022-03-25']
['镇安县人民法院', '2022-03-26', '2022-04-01']
['镇安县人民法院', '2022-04-02', '2022-04-08']
['镇安县人民法院', '2022-04-09', '2022-04-15']
['镇安县人民法院', '2022-04-16', '2022-04-22']
['镇安县人民法院', '2022-04-23', '2022-04-29']
['镇安县人民法院', '2022-04-30', '2022-05-06']
['镇安县人民法院', '2022-05-07', '2022-05-13']
['镇安县人民法院', '2022-05-14', '2022-05-20']
['镇安县人民法院', '2022-05-21', '2022-05-27']
['镇安县人民法院', '2022-05-28', '2022-06-03']
['镇安县人民法院', '2022-06-04', '2022-06-10']
['镇安县人民法院', '2022-06-11', '2022-06-17']
['镇安县人民法院', '2022-06-18', '2022-06-24']
['镇安县人民法院', '2022-06-25', '2022-07-01']
['镇安县人民法院', '2022-07-02', '2022-07-08']
['镇安县人民法院', '2022-07-09', '2022-07-15']
['镇安县人民法院', '2022-07-16', '2022-07-22']
['镇安县人民法院', '2022-07-23', '2022-07-29']
['镇安县人民法院', '2022-07-30', '2022-08-05']
['镇安县人民法院', '2022-08-06', '2022-08-12']
['镇安县人民法院', '2022-08-13', '2022-08-19']
['镇安县人民法院', '2022-08-20', '2022-08-26']
['镇安县人民法院', '2022-08-27', '2022-09-02']
['镇安县人民法院', '2022-09-03', '2022-09-09']
['镇安县人民法院', '2022-09-10', '2022-09-16']
['镇安县人民法院', '2022-09-17', '2022-09-23']
['镇安县人民法院', '2022-09-24', '2022-09-30']
['镇安县人民法院', '2022-10-01', '2022-10-07']
['镇安县人民法院', '2022-10-08', '2022-10-14']
['镇安县人民法院', '2022-10-15', '2022-10-21']
['镇安县人民法院', '2022-10-22', '2022-10-28']
['镇安县人民法院', '2022-10-29', '2022-11-04']
['镇安县人民法院', '2022-11-05', '2022-11-11']
['镇安县人民法院', '2022-11-12', '2022-11-18']
['镇安县人民法院', '2022-11-19', '2022-11-25']
['镇安县人民法院', '2022-11-26', '2022-12-02']
['镇安县人民法院', '2022-12-03', '2022-12-09']
['镇安县人民法院', '2022-12-10', '2022-12-16']
['镇安县人民法院', '2022-12-17', '2022-12-23']
['镇安县人民法院', '2022-12-24', '2022-12-30']
['淳化县人民法院', '2022-01-01', '2022-01-07']
['淳化县人民法院', '2022-01-08', '2022-01-14']
['淳化县人民法院', '2022-01-15', '2022-01-21']
['淳化县人民法院', '2022-01-22', '2022-01-28']
['淳化县人民法院', '2022-01-29', '2022-02-04']
['淳化县人民法院', '2022-02-05', '2022-02-11']
['淳化县人民法院', '2022-02-12', '2022-02-18']
['淳化县人民法院', '2022-02-19', '2022-02-25']
['淳化县人民法院', '2022-02-26', '2022-03-04']
['淳化县人民法院', '2022-03-05', '2022-03-11']
['淳化县人民法院', '2022-03-12', '2022-03-18']
['淳化县人民法院', '2022-03-19', '2022-03-25']
['淳化县人民法院', '2022-03-26', '2022-04-01']
['淳化县人民法院', '2022-04-02', '2022-04-08']
['淳化县人民法院', '2022-04-09', '2022-04-15']
['淳化县人民法院', '2022-04-16', '2022-04-22']
['淳化县人民法院', '2022-04-23', '2022-04-29']
['淳化县人民法院', '2022-04-30', '2022-05-06']
['淳化县人民法院', '2022-05-07', '2022-05-13']
['淳化县人民法院', '2022-05-14', '2022-05-20']
['淳化县人民法院', '2022-05-21', '2022-05-27']
['淳化县人民法院', '2022-05-28', '2022-06-03']
['淳化县人民法院', '2022-06-04', '2022-06-10']
['淳化县人民法院', '2022-06-11', '2022-06-17']
['淳化县人民法院', '2022-06-18', '2022-06-24']
['淳化县人民法院', '2022-06-25', '2022-07-01']
['淳化县人民法院', '2022-07-02', '2022-07-08']
['淳化县人民法院', '2022-07-09', '2022-07-15']
['淳化县人民法院', '2022-07-16', '2022-07-22']
['淳化县人民法院', '2022-07-23', '2022-07-29']
['淳化县人民法院', '2022-07-30', '2022-08-05']
['淳化县人民法院', '2022-08-06', '2022-08-12']
['淳化县人民法院', '2022-08-13', '2022-08-19']
['淳化县人民法院', '2022-08-20', '2022-08-26']
['淳化县人民法院', '2022-08-27', '2022-09-02']
['淳化县人民法院', '2022-09-03', '2022-09-09']
['淳化县人民法院', '2022-09-10', '2022-09-16']
['淳化县人民法院', '2022-09-17', '2022-09-23']
['淳化县人民法院', '2022-09-24', '2022-09-30']
['淳化县人民法院', '2022-10-01', '2022-10-07']
['淳化县人民法院', '2022-10-08', '2022-10-14']
['淳化县人民法院', '2022-10-15', '2022-10-21']
['淳化县人民法院', '2022-10-22', '2022-10-28']
['淳化县人民法院', '2022-10-29', '2022-11-04']
['淳化县人民法院', '2022-11-05', '2022-11-11']
['淳化县人民法院', '2022-11-12', '2022-11-18']
['淳化县人民法院', '2022-11-19', '2022-11-25']
['淳化县人民法院', '2022-11-26', '2022-12-02']
['淳化县人民法院', '2022-12-03', '2022-12-09']
['淳化县人民法院', '2022-12-10', '2022-12-16']
['淳化县人民法院', '2022-12-17', '2022-12-23']
['淳化县人民法院', '2022-12-24', '2022-12-30']
['平利县人民法院', '2022-01-01', '2022-01-07']
['平利县人民法院', '2022-01-08', '2022-01-14']
['平利县人民法院', '2022-01-15', '2022-01-21']
['平利县人民法院', '2022-01-22', '2022-01-28']
['平利县人民法院', '2022-01-29', '2022-02-04']
['平利县人民法院', '2022-02-05', '2022-02-11']
['平利县人民法院', '2022-02-12', '2022-02-18']
['平利县人民法院', '2022-02-19', '2022-02-25']
['平利县人民法院', '2022-02-26', '2022-03-04']
['平利县人民法院', '2022-03-05', '2022-03-11']
['平利县人民法院', '2022-03-12', '2022-03-18']
['平利县人民法院', '2022-03-19', '2022-03-25']
['平利县人民法院', '2022-03-26', '2022-04-01']
['平利县人民法院', '2022-04-02', '2022-04-08']
['平利县人民法院', '2022-04-09', '2022-04-15']
['平利县人民法院', '2022-04-16', '2022-04-22']
['平利县人民法院', '2022-04-23', '2022-04-29']
['平利县人民法院', '2022-04-30', '2022-05-06']
['平利县人民法院', '2022-05-07', '2022-05-13']
['平利县人民法院', '2022-05-14', '2022-05-20']
['平利县人民法院', '2022-05-21', '2022-05-27']
['平利县人民法院', '2022-05-28', '2022-06-03']
['平利县人民法院', '2022-06-04', '2022-06-10']
['平利县人民法院', '2022-06-11', '2022-06-17']
['平利县人民法院', '2022-06-18', '2022-06-24']
['平利县人民法院', '2022-06-25', '2022-07-01']
['平利县人民法院', '2022-07-02', '2022-07-08']
['平利县人民法院', '2022-07-09', '2022-07-15']
['平利县人民法院', '2022-07-16', '2022-07-22']
['平利县人民法院', '2022-07-23', '2022-07-29']
['平利县人民法院', '2022-07-30', '2022-08-05']
['平利县人民法院', '2022-08-06', '2022-08-12']
['平利县人民法院', '2022-08-13', '2022-08-19']
['平利县人民法院', '2022-08-20', '2022-08-26']
['平利县人民法院', '2022-08-27', '2022-09-02']
['平利县人民法院', '2022-09-03', '2022-09-09']
['平利县人民法院', '2022-09-10', '2022-09-16']
['平利县人民法院', '2022-09-17', '2022-09-23']
['平利县人民法院', '2022-09-24', '2022-09-30']
['平利县人民法院', '2022-10-01', '2022-10-07']
['平利县人民法院', '2022-10-08', '2022-10-14']
['平利县人民法院', '2022-10-15', '2022-10-21']
['平利县人民法院', '2022-10-22', '2022-10-28']
['平利县人民法院', '2022-10-29', '2022-11-04']
['平利县人民法院', '2022-11-05', '2022-11-11']
['平利县人民法院', '2022-11-12', '2022-11-18']
['平利县人民法院', '2022-11-19', '2022-11-25']
['平利县人民法院', '2022-11-26', '2022-12-02']
['平利县人民法院', '2022-12-03', '2022-12-09']
['平利县人民法院', '2022-12-10', '2022-12-16']
['平利县人民法院', '2022-12-17', '2022-12-23']
['平利县人民法院', '2022-12-24', '2022-12-30']
['丹凤县人民法院', '2022-01-01', '2022-01-07']
['丹凤县人民法院', '2022-01-08', '2022-01-14']
['丹凤县人民法院', '2022-01-15', '2022-01-21']
['丹凤县人民法院', '2022-01-22', '2022-01-28']
['丹凤县人民法院', '2022-01-29', '2022-02-04']
['丹凤县人民法院', '2022-02-05', '2022-02-11']
['丹凤县人民法院', '2022-02-12', '2022-02-18']
['丹凤县人民法院', '2022-02-19', '2022-02-25']
['丹凤县人民法院', '2022-02-26', '2022-03-04']
['丹凤县人民法院', '2022-03-05', '2022-03-11']
['丹凤县人民法院', '2022-03-12', '2022-03-18']
['丹凤县人民法院', '2022-03-19', '2022-03-25']
['丹凤县人民法院', '2022-03-26', '2022-04-01']
['丹凤县人民法院', '2022-04-02', '2022-04-08']
['丹凤县人民法院', '2022-04-09', '2022-04-15']
['丹凤县人民法院', '2022-04-16', '2022-04-22']
['丹凤县人民法院', '2022-04-23', '2022-04-29']
['丹凤县人民法院', '2022-04-30', '2022-05-06']
['丹凤县人民法院', '2022-05-07', '2022-05-13']
['丹凤县人民法院', '2022-05-14', '2022-05-20']
['丹凤县人民法院', '2022-05-21', '2022-05-27']
['丹凤县人民法院', '2022-05-28', '2022-06-03']
['丹凤县人民法院', '2022-06-04', '2022-06-10']
['丹凤县人民法院', '2022-06-11', '2022-06-17']
['丹凤县人民法院', '2022-06-18', '2022-06-24']
['丹凤县人民法院', '2022-06-25', '2022-07-01']
['丹凤县人民法院', '2022-07-02', '2022-07-08']
['丹凤县人民法院', '2022-07-09', '2022-07-15']
['丹凤县人民法院', '2022-07-16', '2022-07-22']
['丹凤县人民法院', '2022-07-23', '2022-07-29']
['丹凤县人民法院', '2022-07-30', '2022-08-05']
['丹凤县人民法院', '2022-08-06', '2022-08-12']
['丹凤县人民法院', '2022-08-13', '2022-08-19']
['丹凤县人民法院', '2022-08-20', '2022-08-26']
['丹凤县人民法院', '2022-08-27', '2022-09-02']
['丹凤县人民法院', '2022-09-03', '2022-09-09']
['丹凤县人民法院', '2022-09-10', '2022-09-16']
['丹凤县人民法院', '2022-09-17', '2022-09-23']
['丹凤县人民法院', '2022-09-24', '2022-09-30']
['丹凤县人民法院', '2022-10-01', '2022-10-07']
['丹凤县人民法院', '2022-10-08', '2022-10-14']
['丹凤县人民法院', '2022-10-15', '2022-10-21']
